"x","y","observed","predicted","residual"
-5.49583333333333,35.8625,26.4002998164109,29.1873564134356,-2.78705659702466
-5.4875,35.8625,26.4002998164109,29.2873594048778,-2.88705958846684
-5.47916666666667,35.8625,26.3003013422899,29.4318081702943,-3.13150682800442
-5.47083333333333,35.8625,26.3003013422899,29.3048202446534,-3.00451890236355
-5.4625,35.8625,26.3003013422899,29.2667238669611,-2.96642252467129
-5.45416666666667,35.8625,26.3003013422899,29.2984708483714,-2.99816950608151
-5.44583333333333,35.8625,26.3003013422899,29.1365612431793,-2.8362599008894
-5.4375,35.8625,26.3003013422899,29.1857690643651,-2.88546772207524
-5.42916666666667,35.8625,26.3003013422899,29.023859459173,-2.72355811688314
-5.42083333333333,35.8625,26.3003013422899,29.0397329498781,-2.73943160758824
-5.4125,35.8625,26.3003013422899,28.955603449141,-2.65530210685117
-5.40416666666667,35.8625,26.5003001978807,29.0841787238524,-2.58387852597173
-5.39583333333333,35.8625,26.6003005793504,29.2254527911279,-2.62515221177746
-5.3875,35.8625,26.8003013422899,29.2159286967048,-2.41562735441494
-5.37916666666667,35.8625,26.9002998164109,29.2175160457753,-2.31721622936436
-5.37083333333333,35.8625,27.1003005793504,29.2968834993008,-2.19658291995045
-5.3625,35.8625,27.1003005793504,29.3746636037559,-2.27436302440548
-5.35416666666667,35.8625,27.1003005793504,29.4381575665763,-2.33785698722591
-5.34583333333333,35.8625,27.1003005793504,29.536573208948,-2.43627262959759
-5.5375,35.8541666666667,26.3003013422899,29.5206997182429,-3.22039837595302
-5.52916666666667,35.8541666666667,26.4002998164109,29.3746636037559,-2.97436378734493
-5.52083333333333,35.8541666666667,26.4002998164109,29.2238654420574,-2.82356562564641
-5.5125,35.8541666666667,26.4002998164109,29.2381515836919,-2.837851767281
-5.50416666666667,35.8541666666667,26.5003001978807,29.1714829227305,-2.67118272484982
-5.49583333333333,35.8541666666667,26.5003001978807,29.1079889599101,-2.60768876202939
-5.4875,35.8541666666667,26.5003001978807,29.319106386288,-2.81880618840733
-5.47916666666667,35.8541666666667,26.4002998164109,29.4222840758712,-3.02198425946026
-5.47083333333333,35.8541666666667,26.4002998164109,29.2651365178906,-2.86483670147969
-5.4625,35.8541666666667,26.4002998164109,29.2381515836919,-2.837851767281
-5.45416666666667,35.8541666666667,26.4002998164109,29.0175100628909,-2.61721024648
-5.44583333333333,35.8541666666667,26.4002998164109,29.0143353647499,-2.61403554833898
-5.4375,35.8541666666667,26.4002998164109,28.9778263361282,-2.57752651971723
-5.42916666666667,35.8541666666667,26.4002998164109,28.9238564677308,-2.52355665131986
-5.42083333333333,35.8541666666667,26.4002998164109,29.0857660729229,-2.68546625651196
-5.4125,35.8541666666667,26.4002998164109,29.0508443933717,-2.65054457696073
-5.40416666666667,35.8541666666667,26.6003005793504,29.1317991959677,-2.53149861661732
-5.39583333333333,35.8541666666667,26.7003009608201,29.1524347338844,-2.45213377306424
-5.3875,35.8541666666667,26.8003013422899,29.3286304807111,-2.52832913842121
-5.37916666666667,35.8541666666667,27.0003001978807,29.3699015565443,-2.36960135866367
-5.37083333333333,35.8541666666667,27.1003005793504,29.3651395093328,-2.26483892998241
-5.3625,35.8541666666667,27.1003005793504,29.4079979342366,-2.30769735488621
-5.35416666666667,35.8541666666667,27.1003005793504,29.4794286424096,-2.37912806305919
-5.5625,35.8458333333333,26.4002998164109,29.5238744163839,-3.12357459997295
-5.54583333333333,35.8458333333333,26.5003001978807,29.4476816609994,-2.94738146311871
-5.5375,35.8458333333333,26.5003001978807,29.4000611888841,-2.89976099100338
-5.52916666666667,35.8458333333333,26.5003001978807,29.4349828684353,-2.93468267055462
-5.52083333333333,35.8458333333333,26.6003005793504,29.2730732632432,-2.67277268389279
-5.5125,35.8458333333333,26.6003005793504,29.0778293275704,-2.47752874821996
-5.50416666666667,35.8458333333333,26.6003005793504,29.0587811387242,-2.45848055937383
-5.49583333333333,35.8458333333333,26.6003005793504,29.2064046022817,-2.60610402293133
-5.4875,35.8458333333333,26.6003005793504,29.3714889056149,-2.77118832626446
